"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Município";"Ano"
"Ingazeira (PE)";"4537"
"Ipojuca (PE)";"99101"
"Ipubi (PE)";"31515"
"Itacuruba (PE)";"5013"
"Itaíba (PE)";"26268"
"Ilha de Itamaracá (PE)";"27076"
"Itambé (PE)";"36495"
"Itapetim (PE)";"13492"
"Itapissuma (PE)";"27144"
"Itaquitinga (PE)";"17056"
"Jaboatão dos Guararapes (PE)";"711330"
"Jaqueira (PE)";"11632"
"Jataúba (PE)";"17305"
"Jatobá (PE)";"14904"
"João Alfredo (PE)";"33570"
"Joaquim Nabuco (PE)";"15999"
"Jucati (PE)";"11545"
"Jupi (PE)";"15007"
"Jurema (PE)";"15483"
"Lagoa do Carro (PE)";"18429"
"Lagoa de Itaenga (PE)";"21490"
"Lagoa do Ouro (PE)";"13300"
"Lagoa dos Gatos (PE)";"16345"
"Lagoa Grande (PE)";"26090"
"Lajedo (PE)";"40883"
"Limoeiro (PE)";"56149"
"Macaparana (PE)";"25565"
"Machados (PE)";"16549"
"Manari (PE)";"22110"
"Maraial (PE)";"11098"
"Mirandiba (PE)";"15548"
"Moreno (PE)";"63792"
"Nazaré da Mata (PE)";"32673"
"Olinda (PE)";"393734"
"Orobó (PE)";"23985"
"Orocó (PE)";"15309"
"Ouricuri (PE)";"70466"
"Palmares (PE)";"63745"
"Palmeirina (PE)";"7509"
"Panelas (PE)";"26438"
"Paranatama (PE)";"11608"
"Parnamirim (PE)";"22198"
"Passira (PE)";"28856"
"Paudalho (PE)";"57346"
"Paulista (PE)";"336919"
"Pedra (PE)";"22716"
"Pesqueira (PE)";"68067"
"Petrolândia (PE)";"37246"
"Petrolina (PE)";"359372"
"Poção (PE)";"11308"
"Pombos (PE)";"27204"
"Primavera (PE)";"15231"
"Quipapá (PE)";"26309"
"Quixaba (PE)";"6796"
"Recife (PE)";"1661017"
"Riacho das Almas (PE)";"20744"
"Ribeirão (PE)";"47813"
"Rio Formoso (PE)";"23719"
"Sairé (PE)";"9600"
"Salgadinho (PE)";"11214"
"Salgueiro (PE)";"61561"
"Saloá (PE)";"15880"
"Sanharó (PE)";"27308"
"Santa Cruz (PE)";"15713"
"Santa Cruz da Baixa Verde (PE)";"12708"
"Santa Cruz do Capibaribe (PE)";"111812"
"Santa Filomena (PE)";"14645"
"Santa Maria da Boa Vista (PE)";"42266"
"Santa Maria do Cambucá (PE)";"14308"
"Santa Terezinha (PE)";"11914"
"São Benedito do Sul (PE)";"16239"
"São Bento do Una (PE)";"60567"
"São Caitano (PE)";"37488"
"São João (PE)";"23002"
"São Joaquim do Monte (PE)";"21439"
"São José da Coroa Grande (PE)";"21868"
"São José do Belmonte (PE)";"34082"
"São José do Egito (PE)";"34210"
"São Lourenço da Mata (PE)";"114910"
"São Vicente Férrer (PE)";"18150"
"Serra Talhada (PE)";"87467"
"Serrita (PE)";"19226"
"Sertânia (PE)";"36189"
"Sirinhaém (PE)";"46845"
"Moreilândia (PE)";"11269"
"Solidão (PE)";"6034"
"Surubim (PE)";"66192"
"Tabira (PE)";"28860"
"Tacaimbó (PE)";"12843"
"Tacaratu (PE)";"26439"
"Tamandaré (PE)";"23852"
"Taquaritinga do Norte (PE)";"29472"
"Terezinha (PE)";"7227"
"Terra Nova (PE)";"10314"
"Timbaúba (PE)";"52587"
"Toritama (PE)";"47088"
"Tracunhaém (PE)";"13856"
"Trindade (PE)";"31103"
"Triunfo (PE)";"15232"
"Tupanatinga (PE)";"27793"
"Tuparetama (PE)";"8266"
"Venturosa (PE)";"18835"
"Verdejante (PE)";"9572"
"Vertente do Lério (PE)";"7526"
"Vertentes (PE)";"21172"
"Vicência (PE)";"32897"
"Vitória de Santo Antão (PE)";"140389"
"Xexéu (PE)";"14789"
"Água Branca (AL)";"20263"
"Anadia (AL)";"17507"
"Arapiraca (AL)";"234309"
"Atalaia (AL)";"47540"
"Barra de Santo Antônio (AL)";"16201"
"Barra de São Miguel (AL)";"8434"
"Batalha (AL)";"18440"
"Belém (AL)";"4226"
"Belo Monte (AL)";"6717"
"Boca da Mata (AL)";"27429"
"Branquinha (AL)";"10426"
"Cacimbinhas (AL)";"10920"
"Cajueiro (AL)";"21397"
"Campestre (AL)";"6972"
"Campo Alegre (AL)";"57997"
"Campo Grande (AL)";"9576"
"Canapi (AL)";"17715"
"Capela (AL)";"16907"
"Carneiros (AL)";"9568"
"Chã Preta (AL)";"7311"
"Coité do Nóia (AL)";"10594"
"Colônia Leopoldina (AL)";"21935"
"Coqueiro Seco (AL)";"5882"
"Coruripe (AL)";"57647"
"Craíbas (AL)";"24396"
"Delmiro Gouveia (AL)";"52501"
"Dois Riachos (AL)";"11059"
"Estrela de Alagoas (AL)";"18304"
"Feira Grande (AL)";"22192"
"Feliz Deserto (AL)";"4803"
"Flexeiras (AL)";"12823"
"Girau do Ponciano (AL)";"41549"
"Ibateguara (AL)";"15637"
"Igaci (AL)";"25596"
"Igreja Nova (AL)";"24670"
"Inhapi (AL)";"18398"
"Jacaré dos Homens (AL)";"5185"
"Jacuípe (AL)";"6992"
"Japaratinga (AL)";"8444"
"Jaramataia (AL)";"5751"
"Jequiá da Praia (AL)";"11495"
"Joaquim Gomes (AL)";"24167"
"Jundiá (AL)";"4119"
"Junqueiro (AL)";"24716"
"Lagoa da Canoa (AL)";"17692"
"Limoeiro de Anadia (AL)";"28904"
"Maceió (AL)";"1031597"
"Major Isidoro (AL)";"19923"
"Maragogi (AL)";"33351"
"Maravilha (AL)";"8850"
"Marechal Deodoro (AL)";"52848"
"Maribondo (AL)";"13123"
"Mar Vermelho (AL)";"3474"
"Mata Grande (AL)";"25200"
"Matriz de Camaragibe (AL)";"24627"
"Messias (AL)";"18201"
"Minador do Negrão (AL)";"5315"
"Monteirópolis (AL)";"7171"
"Murici (AL)";"28428"
"Novo Lino (AL)";"12837"
"Olho d'Água das Flores (AL)";"21690"
"Olho d'Água do Casado (AL)";"9507"
"Olho d'Água Grande (AL)";"5133"
"Olivença (AL)";"11681"
"Ouro Branco (AL)";"11573"
"Palestina (AL)";"5061"
"Palmeira dos Índios (AL)";"73452"
"Pão de Açúcar (AL)";"24307"
"Pariconha (AL)";"10546"
"Paripueira (AL)";"13484"
"Passo de Camaragibe (AL)";"15270"
"Paulo Jacinto (AL)";"7556"
"Penedo (AL)";"64005"
"Piaçabuçu (AL)";"17868"
"Pilar (AL)";"35310"
"Pindoba (AL)";"2903"
"Piranhas (AL)";"25324"
"Poço das Trincheiras (AL)";"14447"
"Porto Calvo (AL)";"27331"
"Porto de Pedras (AL)";"7618"
"Porto Real do Colégio (AL)";"20158"
"Quebrangulo (AL)";"11202"
"Rio Largo (AL)";"75662"
"Roteiro (AL)";"6634"
"Santa Luzia do Norte (AL)";"7344"
"Santana do Ipanema (AL)";"47910"
"Santana do Mundaú (AL)";"10637"
"São Brás (AL)";"6977"
"São José da Laje (AL)";"24064"
"São José da Tapera (AL)";"32462"
"São Luís do Quitunde (AL)";"34825"
"São Miguel dos Campos (AL)";"62328"
"São Miguel dos Milagres (AL)";"8073"
"São Sebastião (AL)";"34424"
"Satuba (AL)";"14042"
"Senador Rui Palmeira (AL)";"13893"
"Tanque d'Arca (AL)";"6115"
"Taquarana (AL)";"20162"
"Teotônio Vilela (AL)";"44570"
"Traipu (AL)";"27934"
"União dos Palmares (AL)";"65963"
"Viçosa (AL)";"25655"
"Amparo do São Francisco (SE)";"2386"
"Aquidabã (SE)";"21796"
"Aracaju (SE)";"672614"
"Arauá (SE)";"9840"
"Areia Branca (SE)";"18825"
"Barra dos Coqueiros (SE)";"31439"
"Boquim (SE)";"26980"
"Brejo Grande (SE)";"8396"
"Campo do Brito (SE)";"18325"
"Canhoba (SE)";"4003"
"Canindé de São Francisco (SE)";"30894"
"Capela (SE)";"34808"
"Carira (SE)";"22393"
"Carmópolis (SE)";"17232"
"Cedro de São João (SE)";"5929"
"Cristinápolis (SE)";"18181"
"Cumbe (SE)";"4008"
"Divina Pastora (SE)";"5290"
"Estância (SE)";"69919"
"Feira Nova (SE)";"5617"
"Frei Paulo (SE)";"15688"
"Gararu (SE)";"11599"
"General Maynard (SE)";"3421"
"Gracho Cardoso (SE)";"5831"
"Ilha das Flores (SE)";"8522"
"Indiaroba (SE)";"18337"
"Itabaiana (SE)";"96839"
"Itabaianinha (SE)";"42399"
"Itabi (SE)";"4869"
"Itaporanga d'Ajuda (SE)";"35054"
"Japaratuba (SE)";"19067"
"Japoatã (SE)";"13422"
"Lagarto (SE)";"106015"
"Laranjeiras (SE)";"30327"
"Macambira (SE)";"7002"
"Malhada dos Bois (SE)";"3715"
"Malhador (SE)";"12689"
"Maruim (SE)";"17328"
"Moita Bonita (SE)";"11361"
"Monte Alegre de Sergipe (SE)";"15315"
"Muribeca (SE)";"7653"
"Neópolis (SE)";"18688"
"Nossa Senhora Aparecida (SE)";"8822"
"Nossa Senhora da Glória (SE)";"37715"
"Nossa Senhora das Dores (SE)";"26957"
"Nossa Senhora de Lourdes (SE)";"6509"
"Nossa Senhora do Socorro (SE)";"187733"
"Pacatuba (SE)";"14650"
"Pedra Mole (SE)";"3309"
"Pedrinhas (SE)";"9727"
"Pinhão (SE)";"6678"
"Pirambu (SE)";"9436"
"Poço Redondo (SE)";"35461"
"Poço Verde (SE)";"24003"
"Porto da Folha (SE)";"28788"
"Propriá (SE)";"29756"
"Riachão do Dantas (SE)";"19813"
"Riachuelo (SE)";"10354"
"Ribeirópolis (SE)";"18891"
"Rosário do Catete (SE)";"11158"
"Salgado (SE)";"20051"
"Santa Luzia do Itanhy (SE)";"14205"
"Santana do São Francisco (SE)";"7906"
"Santa Rosa de Lima (SE)";"3933"
"Santo Amaro das Brotas (SE)";"12200"
"São Cristóvão (SE)";"92090"
"São Domingos (SE)";"11276"
"São Francisco (SE)";"3837"
"São Miguel do Aleixo (SE)";"3964"
"Simão Dias (SE)";"40724"
"Siriri (SE)";"9046"
"Telha (SE)";"3271"
"Tobias Barreto (SE)";"52861"
"Tomar do Geru (SE)";"13534"
"Umbaúba (SE)";"25800"
"Abaíra (BA)";"8681"
"Abaré (BA)";"20594"
"Acajutiba (BA)";"15214"
"Adustina (BA)";"17209"
"Água Fria (BA)";"17096"
"Érico Cardoso (BA)";"10513"
"Aiquara (BA)";"4387"
"Alagoinhas (BA)";"153023"
"Alcobaça (BA)";"22509"
"Almadina (BA)";"5273"
"Amargosa (BA)";"37631"
"Amélia Rodrigues (BA)";"24997"
"América Dourada (BA)";"16086"
"Anagé (BA)";"21229"
"Andaraí (BA)";"13122"
"Andorinha (BA)";"14416"
"Angical (BA)";"13902"
"Anguera (BA)";"11369"
"Antas (BA)";"19659"
"Antônio Cardoso (BA)";"11670"
"Antônio Gonçalves (BA)";"11955"
"Aporá (BA)";"17840"
"Apuarema (BA)";"7274"
"Aracatu (BA)";"12960"
"Araçás (BA)";"12237"
"Araci (BA)";"54903"
"Aramari (BA)";"11519"
"Arataca (BA)";"10904"
"Aratuípe (BA)";"8848"
"Aurelino Leal (BA)";"11079"
"Baianópolis (BA)";"13979"
"Baixa Grande (BA)";"20431"
"Banzaê (BA)";"13251"
"Barra (BA)";"54225"
"Barra da Estiva (BA)";"20198"
"Barra do Choça (BA)";"30831"
"Barra do Mendes (BA)";"13128"
"Barra do Rocha (BA)";"5515"
"Barreiras (BA)";"158432"
"Barro Alto (BA)";"15171"
"Barrocas (BA)";"16225"
"Barro Preto (BA)";"5312"
"Belmonte (BA)";"23540"
"Belo Campo (BA)";"17013"
"Biritinga (BA)";"15989"
"Boa Nova (BA)";"12039"
"Boa Vista do Tupim (BA)";"18491"
"Bom Jesus da Lapa (BA)";"70151"
"Bom Jesus da Serra (BA)";"9768"
"Boninal (BA)";"14518"
"Bonito (BA)";"16999"
"Boquira (BA)";"21486"
"Botuporã (BA)";"10050"
"Brejões (BA)";"14155"
"Brejolândia (BA)";"10675"
"Brotas de Macaúbas (BA)";"10705"
"Brumado (BA)";"67468"
"Buerarema (BA)";"18269"
"Buritirama (BA)";"21374"
"Caatiba (BA)";"6232"
"Cabaceiras do Paraguaçu (BA)";"19010"
"Cachoeira (BA)";"33659"
"Caculé (BA)";"23407"
"Caém (BA)";"8912"
"Caetanos (BA)";"14671"
"Caetité (BA)";"51184"
"Cafarnaum (BA)";"18585"
"Cairu (BA)";"18666"
"Caldeirão Grande (BA)";"13452"
"Camacan (BA)";"32023"
"Camaçari (BA)";"309208"
"Camamu (BA)";"35444"
"Campo Alegre de Lourdes (BA)";"28839"
"Campo Formoso (BA)";"71754"
"Canápolis (BA)";"9694"
"Canarana (BA)";"26468"
"Canavieiras (BA)";"30722"
"Candeal (BA)";"8109"
"Candeias (BA)";"87820"
"Candiba (BA)";"14415"
"Cândido Sales (BA)";"24921"
"Cansanção (BA)";"34929"
"Canudos (BA)";"16832"
"Capela do Alto Alegre (BA)";"11597"
"Capim Grosso (BA)";"31055"
"Caraíbas (BA)";"8659"
"Caravelas (BA)";"22166"
"Cardeal da Silva (BA)";"9395"
"Carinhanha (BA)";"29118"
"Casa Nova (BA)";"73092"
"Castro Alves (BA)";"26369"
"Catolândia (BA)";"3619"
"Catu (BA)";"55222"
"Caturama (BA)";"9303"
"Central (BA)";"17293"
"Chorrochó (BA)";"11221"
"Cícero Dantas (BA)";"32636"
"Cipó (BA)";"17402"
"Coaraci (BA)";"16128"
"Cocos (BA)";"18835"
"Conceição da Feira (BA)";"22933"
"Conceição do Almeida (BA)";"17087"
"Conceição do Coité (BA)";"67394"
"Conceição do Jacuípe (BA)";"33631"
"Conde (BA)";"26223"
"Condeúba (BA)";"17113"
"Contendas do Sincorá (BA)";"4025"
"Coração de Maria (BA)";"22391"
"Cordeiros (BA)";"8667"
"Coribe (BA)";"14108"
"Coronel João Sá (BA)";"15549"
"Correntina (BA)";"32243"
"Cotegipe (BA)";"13756"
"Cravolândia (BA)";"5352"
"Crisópolis (BA)";"21219"
"Cristópolis (BA)";"13981"
"Cruz das Almas (BA)";"63923"
"Curaçá (BA)";"35065"
"Dário Meira (BA)";"10347"
"Dias d'Ávila (BA)";"83705"
"Dom Basílio (BA)";"12281"
"Dom Macedo Costa (BA)";"4072"
"Elísio Medrado (BA)";"8129"
"Encruzilhada (BA)";"15914"
"Entre Rios (BA)";"42014"
"Esplanada (BA)";"37902"
"Euclides da Cunha (BA)";"61112"
"Eunápolis (BA)";"115360"
"Fátima (BA)";"17801"
"Feira da Mata (BA)";"5656"
"Feira de Santana (BA)";"624107"
"Filadélfia (BA)";"16314"
"Firmino Alves (BA)";"5641"
"Floresta Azul (BA)";"10525"
"Formosa do Rio Preto (BA)";"26111"
"Gandu (BA)";"32778"
"Gavião (BA)";"4417"
"Gentio do Ouro (BA)";"11284"
"Glória (BA)";"15247"
"Gongogi (BA)";"6852"
"Governador Mangabeira (BA)";"20800"
"Guajeru (BA)";"6371"
"Guanambi (BA)";"85353"
"Guaratinga (BA)";"20565"
"Heliópolis (BA)";"12946"
"Iaçu (BA)";"23950"
"Ibiassucê (BA)";"8849"
"Ibicaraí (BA)";"21083"
"Ibicoara (BA)";"19990"
"Ibicuí (BA)";"16262"
"Ibipeba (BA)";"18421"
"Ibipitanga (BA)";"14989"
"Ibiquera (BA)";"4047"
"Ibirapitanga (BA)";"23433"
"Ibirapuã (BA)";"8740"
"Ibirataia (BA)";"14476"
"Ibitiara (BA)";"16463"
"Ibititá (BA)";"17048"
"Ibotirama (BA)";"27076"
"Ichu (BA)";"6232"
"Igaporã (BA)";"15661"
"Igrapiúna (BA)";"12963"
"Iguaí (BA)";"27006"
"Ilhéus (BA)";"157639"
"Inhambupe (BA)";"40720"
"Ipecaetá (BA)";"14229"
"Ipiaú (BA)";"45969"
"Ipirá (BA)";"59281"
"Ipupiara (BA)";"9954"
"Irajuba (BA)";"7295"
"Iramaia (BA)";"7874"
"Iraquara (BA)";"25728"
"Irará (BA)";"29305"
"Irecê (BA)";"74050"
"Itabela (BA)";"30901"
"Itaberaba (BA)";"64795"
"Itabuna (BA)";"214123"
"Itacaré (BA)";"29051"
"Itaeté (BA)";"16164"
"Itagi (BA)";"12140"
"Itagibá (BA)";"14331"
"Itagimirim (BA)";"6784"
"Itaguaçu da Bahia (BA)";"14650"
"Itaju do Colônia (BA)";"6515"
"Itajuípe (BA)";"20309"
"Itamaraju (BA)";"64423"
"Itamari (BA)";"7971"
"Itambé (BA)";"22474"
"Itanagra (BA)";"6433"
"Itanhém (BA)";"19231"
"Itaparica (BA)";"22440"
"Itapé (BA)";"8300"
"Itapebi (BA)";"10173"
"Itapetinga (BA)";"77408"
"Itapicuru (BA)";"36173"
"Itapitanga (BA)";"10284"
"Itaquara (BA)";"8375"
"Itarantim (BA)";"19937"
"Itatim (BA)";"14588"
"Itiruçu (BA)";"12482"
"Itiúba (BA)";"36140"
"Itororó (BA)";"20394"
"Ituaçu (BA)";"19095"
"Ituberá (BA)";"28870"
"Iuiu (BA)";"11038"
"Jaborandi (BA)";"8176"
"Jacaraci (BA)";"14855"
"Jacobina (BA)";"80749"
"Jaguaquara (BA)";"54913"
"Jaguarari (BA)";"33915"
"Jaguaripe (BA)";"19162"
"Jandaíra (BA)";"10742"
"Jequié (BA)";"156277"
"Jeremoabo (BA)";"40832"
"Jiquiriçá (BA)";"14576"
"Jitaúna (BA)";"10470"
"João Dourado (BA)";"25606"
"Juazeiro (BA)";"219544"
"Jucuruçu (BA)";"8856"
"Jussara (BA)";"15241"
"Jussari (BA)";"5706"
"Jussiape (BA)";"5777"
"Lafaiete Coutinho (BA)";"3663"
"Lagoa Real (BA)";"15870"
"Laje (BA)";"24214"
"Lajedão (BA)";"3993"
"Lajedinho (BA)";"3735"
"Lajedo do Tabocal (BA)";"8591"
"Lamarão (BA)";"8078"
"Lapão (BA)";"27323"
"Lauro de Freitas (BA)";"204669"
"Lençóis (BA)";"11586"
"Licínio de Almeida (BA)";"12357"
"Livramento de Nossa Senhora (BA)";"46372"
"Luís Eduardo Magalhães (BA)";"92671"
"Macajuba (BA)";"11318"
"Macarani (BA)";"19056"
"Macaúbas (BA)";"50481"
"Macururé (BA)";"7752"
"Madre de Deus (BA)";"21754"
"Maetinga (BA)";"2386"
"Maiquinique (BA)";"10294"
"Mairi (BA)";"18535"
"Malhada (BA)";"16875"
"Malhada de Pedras (BA)";"8326"
"Manoel Vitorino (BA)";"12944"
"Mansidão (BA)";"13822"
"Maracás (BA)";"19973"
"Maragogipe (BA)";"44902"
"Maraú (BA)";"20664"
"Marcionílio Souza (BA)";"10357"
"Mascote (BA)";"13619"
"Mata de São João (BA)";"47643"
"Matina (BA)";"12359"
"Medeiros Neto (BA)";"22741"
"Miguel Calmon (BA)";"25771"
"Milagres (BA)";"10838"
"Mirangaba (BA)";"18603"
"Mirante (BA)";"8264"
"Monte Santo (BA)";"49145"
"Morpará (BA)";"8476"
"Morro do Chapéu (BA)";"35466"
"Mortugaba (BA)";"12063"
"Mucugê (BA)";"8725"
"Mucuri (BA)";"42729"
"Mulungu do Morro (BA)";"10469"
"Mundo Novo (BA)";"27153"
"Muniz Ferreira (BA)";"7464"
"Muquém do São Francisco (BA)";"11479"
"Muritiba (BA)";"29420"
"Mutuípe (BA)";"22340"
"Nazaré (BA)";"28661"
"Nilo Peçanha (BA)";"14156"
"Nordestina (BA)";"13197"
"Nova Canaã (BA)";"16482"
"Nova Fátima (BA)";"7830"
"Nova Ibiá (BA)";"6518"
"Nova Itarana (BA)";"8328"
"Nova Redenção (BA)";"9126"
"Nova Soure (BA)";"27047"
"Nova Viçosa (BA)";"44170"
"Novo Horizonte (BA)";"12653"
"Novo Triunfo (BA)";"15445"
"Olindina (BA)";"28373"
"Oliveira dos Brejinhos (BA)";"21797"
"Ouriçangas (BA)";"8575"
"Ourolândia (BA)";"17567"
"Palmas de Monte Alto (BA)";"21840"
"Palmeiras (BA)";"9123"
"Paramirim (BA)";"21777"
"Paratinga (BA)";"32274"
"Paripiranga (BA)";"29124"
"Pau Brasil (BA)";"9550"
"Paulo Afonso (BA)";"119213"
"Pé de Serra (BA)";"13535"
"Pedrão (BA)";"7438"
"Pedro Alexandre (BA)";"16698"
"Piatã (BA)";"16854"
"Pilão Arcado (BA)";"35295"
"Pindaí (BA)";"16308"
"Pindobaçu (BA)";"20048"
"Pintadas (BA)";"10353"
"Piraí do Norte (BA)";"10050"
"Piripá (BA)";"10253"
"Piritiba (BA)";"25162"
"Planaltino (BA)";"9415"
"Planalto (BA)";"26581"
"Poções (BA)";"46885"
"Pojuca (BA)";"40401"
"Ponto Novo (BA)";"14729"
"Porto Seguro (BA)";"152529"
"Potiraguá (BA)";"6623"
"Prado (BA)";"28214"
"Presidente Dutra (BA)";"15180"
"Presidente Jânio Quadros (BA)";"12028"
"Presidente Tancredo Neves (BA)";"28272"
"Queimadas (BA)";"25428"
"Quijingue (BA)";"27672"
"Quixabeira (BA)";"8939"
"Rafael Jambeiro (BA)";"22643"
"Remanso (BA)";"41324"
"Retirolândia (BA)";"14588"
"Riachão das Neves (BA)";"22330"
"Riachão do Jacuípe (BA)";"33498"
"Riacho de Santana (BA)";"35757"
"Ribeira do Amparo (BA)";"14631"
"Ribeira do Pombal (BA)";"54097"
"Ribeirão do Largo (BA)";"4896"
"Rio de Contas (BA)";"12878"
"Rio do Antônio (BA)";"15521"
"Rio do Pires (BA)";"11672"
"Rio Real (BA)";"41209"
"Rodelas (BA)";"9548"
"Ruy Barbosa (BA)";"30900"
"Salinas da Margarida (BA)";"16047"
"Salvador (BA)";"2900319"
"Santa Bárbara (BA)";"20971"
"Santa Brígida (BA)";"13917"
"Santa Cruz Cabrália (BA)";"28058"
"Santa Cruz da Vitória (BA)";"6241"
"Santa Inês (BA)";"10583"
"Santaluz (BA)";"37704"
"Santa Luzia (BA)";"12308"
"Santa Maria da Vitória (BA)";"39707"
"Santana (BA)";"26792"
"Santanópolis (BA)";"8987"
"Santa Rita de Cássia (BA)";"28613"
"Santa Terezinha (BA)";"10520"
"Santo Amaro (BA)";"60190"
"Santo Antônio de Jesus (BA)";"103204"
"Santo Estêvão (BA)";"53666"
"São Desidério (BA)";"34764"
"São Domingos (BA)";"9085"
"São Félix (BA)";"14784"
"São Félix do Coribe (BA)";"15543"
"São Felipe (BA)";"21083"
"São Francisco do Conde (BA)";"40664"
"São Gabriel (BA)";"18785"
"São Gonçalo dos Campos (BA)";"38315"
"São José da Vitória (BA)";"5562"
"São José do Jacuípe (BA)";"10546"
"São Miguel das Matas (BA)";"11733"
"São Sebastião do Passé (BA)";"44554"
"Sapeaçu (BA)";"17421"
"Sátiro Dias (BA)";"17330"
"Saubara (BA)";"12163"
"Saúde (BA)";"12971"
"Seabra (BA)";"44370"
"Sebastião Laranjeiras (BA)";"11586"
"Senhor do Bonfim (BA)";"79813"
"Serra do Ramalho (BA)";"31362"
"Sento Sé (BA)";"41279"
"Serra Dourada (BA)";"17261"
"Serra Preta (BA)";"14531"
"Serrinha (BA)";"81693"
"Serrolândia (BA)";"13490"
"Simões Filho (BA)";"137117"
"Sítio do Mato (BA)";"13104"
"Sítio do Quinto (BA)";"9431"
"Sobradinho (BA)";"23274"
"Souto Soares (BA)";"17118"
"Tabocas do Brejo Velho (BA)";"12515"
"Tanhaçu (BA)";"20383"
"Tanque Novo (BA)";"17518"
"Tanquinho (BA)";"7936"
"Taperoá (BA)";"21421"
"Tapiramutá (BA)";"16939"
"Teixeira de Freitas (BA)";"164290"
"Teodoro Sampaio (BA)";"7296"
"Teofilândia (BA)";"22590"
"Teolândia (BA)";"15097"
"Terra Nova (BA)";"13018"
"Tremedal (BA)";"15996"
"Tucano (BA)";"50903"
"Uauá (BA)";"23991"
"Ubaíra (BA)";"19860"
"Ubaitaba (BA)";"18647"
"Ubatã (BA)";"27481"
"Uibaí (BA)";"13894"
"Umburanas (BA)";"19573"
"Una (BA)";"18108"
"Urandi (BA)";"16672"
"Uruçuca (BA)";"20312"
"Utinga (BA)";"19330"
"Valença (BA)";"97873"
"Valente (BA)";"29111"
"Várzea da Roça (BA)";"14135"
"Várzea do Poço (BA)";"9247"
"Várzea Nova (BA)";"12556"
"Varzedo (BA)";"8734"
"Vera Cruz (BA)";"44185"
"Vereda (BA)";"6105"
"Vitória da Conquista (BA)";"343643"
"Wagner (BA)";"9342"
"Wanderley (BA)";"12125"
"Wenceslau Guimarães (BA)";"20862"
"Xique-Xique (BA)";"46562"
"Abadia dos Dourados (MG)";"7022"
"Abaeté (MG)";"23263"
"Abre Campo (MG)";"13434"
"Acaiaca (MG)";"3995"
"Açucena (MG)";"9270"
"Água Boa (MG)";"13319"
"Água Comprida (MG)";"1986"
"Aguanil (MG)";"4557"
"Águas Formosas (MG)";"19285"
"Águas Vermelhas (MG)";"13656"
"Aimorés (MG)";"25116"
"Aiuruoca (MG)";"5949"
"Alagoa (MG)";"2657"
"Albertina (MG)";"3015"
"Além Paraíba (MG)";"35438"
"Alfenas (MG)";"80973"
"Alfredo Vasconcelos (MG)";"7052"
"Almenara (MG)";"42380"
"Alpercata (MG)";"7448"
"Alpinópolis (MG)";"20059"
"Alterosa (MG)";"14566"
"Alto Caparaó (MG)";"5938"
"Alto Rio Doce (MG)";"10723"
"Alvarenga (MG)";"3783"
"Alvinópolis (MG)";"15135"
"Alvorada de Minas (MG)";"3605"
"Amparo do Serra (MG)";"4643"
"Andradas (MG)";"41704"
"Cachoeira de Pajeú (MG)";"9470"
"Andrelândia (MG)";"12189"
"Angelândia (MG)";"8594"
"Antônio Carlos (MG)";"11471"
"Antônio Dias (MG)";"9233"
"Antônio Prado de Minas (MG)";"1577"
"Araçaí (MG)";"2360"
"Aracitaba (MG)";"2056"
"Araçuaí (MG)";"36715"
"Araguari (MG)";"118361"
"Arantina (MG)";"2779"
"Araponga (MG)";"8467"
"Araporã (MG)";"6992"
"Arapuá (MG)";"2836"
"Araújos (MG)";"9523"
"Araxá (MG)";"108403"
"Arceburgo (MG)";"10990"
"Arcos (MG)";"40658"
"Areado (MG)";"15288"
"Argirita (MG)";"2681"
"Aricanduva (MG)";"5305"
"Arinos (MG)";"17850"
"Astolfo Dutra (MG)";"14358"
"Ataléia (MG)";"12496"
"Augusto de Lima (MG)";"4833"
"Baependi (MG)";"19249"
"Baldim (MG)";"7780"
"Bambuí (MG)";"23964"
"Bandeira (MG)";"4738"
"Bandeira do Sul (MG)";"5808"
"Barão de Cocais (MG)";"33232"
"Barão de Monte Alto (MG)";"5311"
"Barbacena (MG)";"139061"
"Barra Longa (MG)";"4905"
"Barroso (MG)";"20981"
"Bela Vista de Minas (MG)";"10269"
"Belmiro Braga (MG)";"3422"
"Belo Horizonte (MG)";"2530701"
"Belo Oriente (MG)";"27277"
"Belo Vale (MG)";"7723"
"Berilo (MG)";"11813"
"Bertópolis (MG)";"4609"
"Berizal (MG)";"4792"
"Betim (MG)";"450024"
"Bias Fortes (MG)";"3282"
"Bicas (MG)";"14612"
"Biquinhas (MG)";"2482"
"Boa Esperança (MG)";"40308"
"Bocaina de Minas (MG)";"5088"
"Bocaiúva (MG)";"50521"
"Bom Despacho (MG)";"51436"
"Bom Jardim de Minas (MG)";"6444"
"Bom Jesus da Penha (MG)";"4270"
"Bom Jesus do Amparo (MG)";"6182"
"Bom Jesus do Galho (MG)";"14792"
"Bom Repouso (MG)";"10527"
"Bom Sucesso (MG)";"17612"
"Bonfim (MG)";"6852"
"Bonfinópolis de Minas (MG)";"5397"
"Bonito de Minas (MG)";"11502"
"Borda da Mata (MG)";"19809"
"Botelhos (MG)";"14927"
"Botumirim (MG)";"6259"
"Brasilândia de Minas (MG)";"16950"
"Brasília de Minas (MG)";"32460"
"Brás Pires (MG)";"4255"
"Braúnas (MG)";"4737"
"Brazópolis (MG)";"14364"
